ID,Airline,Airline.ID,Source.Airport,Source.Airport.ID,Destination.Airport,Destination.Airport.ID,Codeshare,Stops,Equipment
57575,WS,5416,YYZ,193,YWG,160,,0,73W 736
57576,WS,5416,YYZ,193,YXE,166,,0,73W
57577,WS,5416,YYZ,193,YYC,178,,0,73H 73W 736
57578,WS,5416,YYZ,193,YYG,182,,0,73W
57579,WS,5416,YYZ,193,YYT,189,,0,73W
57580,WS,5416,YZF,196,YEG,49,,0,736
57581,WS,5416,ZIH,1856,YYC,178,,0,73H
57582,WS,5416,ZLO,1858,YYC,178,,0,73H
57678,WU,13757,BGY,1525,DOK,2940,,0,320
57679,WU,13757,BGY,1525,IEV,2944,,0,320
57680,WU,13757,BGY,1525,LWO,2945,,0,320
57681,WU,13757,CGN,344,IEV,2944,,0,320
57682,WU,13757,DOK,2940,BGY,1525,,0,320
57683,WU,13757,DOK,2940,DTM,373,,0,320
57684,WU,13757,DOK,2940,FCO,1555,,0,320
57685,WU,13757,DOK,2940,FMM,3986,,0,320
57686,WU,13757,DOK,2940,KUT,3972,,0,320
57687,WU,13757,DOK,2940,LTN,492,,0,320
57688,WU,13757,DTM,373,DOK,2940,,0,320
57689,WU,13757,DTM,373,IEV,2944,,0,320
57690,WU,13757,DTM,373,LWO,2945,,0,320
57691,WU,13757,DWC,8076,IEV,2944,,0,320
57692,WU,13757,FCO,1555,DOK,2940,,0,320
57693,WU,13757,FMM,3986,DOK,2940,,0,320
57694,WU,13757,FMM,3986,IEV,2944,,0,320
57695,WU,13757,GRO,1222,IEV,2944,,0,320
57696,WU,13757,HRK,6105,KUT,3972,,0,320
57697,WU,13757,IEV,2944,BGY,1525,,0,320
57698,WU,13757,IEV,2944,CGN,344,,0,320
57699,WU,13757,IEV,2944,DTM,373,,0,320
57700,WU,13757,IEV,2944,DWC,8076,,0,320
57701,WU,13757,IEV,2944,FMM,3986,,0,320
57702,WU,13757,IEV,2944,GRO,1222,,0,320
57703,WU,13757,IEV,2944,KTW,671,,0,320
57704,WU,13757,IEV,2944,KUT,3972,,0,320
57705,WU,13757,IEV,2944,LBC,364,,0,320
57706,WU,13757,IEV,2944,SOF,1194,,0,320
57707,WU,13757,IEV,2944,TSF,1539,,0,320
57708,WU,13757,IEV,2944,VLC,1246,,0,320
57709,WU,13757,IEV,2944,VNO,3959,,0,320
57710,WU,13757,KTW,671,IEV,2944,,0,320
57711,WU,13757,KUT,3972,DOK,2940,,0,320
57712,WU,13757,KUT,3972,HRK,6105,,0,320
57713,WU,13757,KUT,3972,IEV,2944,,0,320
57714,WU,13757,LBC,364,IEV,2944,,0,320
57715,WU,13757,LTN,492,DOK,2940,,0,320
57716,WU,13757,LWO,2945,BGY,1525,,0,320
57717,WU,13757,LWO,2945,DTM,373,,0,320
57718,WU,13757,LWO,2945,TSF,1539,,0,320
57719,WU,13757,SOF,1194,IEV,2944,,0,320
57720,WU,13757,TSF,1539,IEV,2944,,0,320
57721,WU,13757,TSF,1539,LWO,2945,,0,320
57722,WU,13757,VLC,1246,IEV,2944,,0,320
57723,WU,13757,VNO,3959,IEV,2944,,0,320
57724,WY,3778,ADD,1107,MCT,2194,,0,73G
57725,WY,3778,AMM,2170,MCT,2194,,0,73G 738
57726,WY,3778,AUH,2179,MCT,2194,,0,E75 AT7
57727,WY,3778,BAH,2057,MCT,2194,,0,E75 73G 738
57728,WY,3778,BEY,2177,MCT,2194,,0,738 E75
57729,WY,3778,BKK,3885,MCT,2194,,0,332 333
57730,WY,3778,BLR,3131,MCT,2194,,0,73G 738
57731,WY,3778,BOM,2997,MCT,2194,,0,738
57732,WY,3778,CAI,1128,MCT,2194,,0,738
57733,WY,3778,CCJ,3137,MCT,2194,,0,738
57734,WY,3778,CDG,1382,MCT,2194,,0,332 333
57735,WY,3778,CGP,3069,MCT,2194,,0,738
57736,WY,3778,CMB,3024,MCT,2194,,0,333 332 738 73G
57737,WY,3778,COK,3136,MCT,2194,,0,738
57738,WY,3778,DAR,1177,MCT,2194,,0,738
57739,WY,3778,DEL,3093,MCT,2194,,0,738 73G
57740,WY,3778,DMM,2064,MCT,2194,,0,738 E75
57741,WY,3778,DOH,2241,BAH,2057,,0,738
57742,WY,3778,DOH,2241,MCT,2194,,0,E75 738 73G
57743,WY,3778,DXB,2188,MCT,2194,,0,738 E75
57744,WY,3778,DXB,2188,SLL,2195,,0,E75
57745,WY,3778,FRA,340,MCT,2194,,0,332 333
57746,WY,3778,HYD,3141,MCT,2194,,0,738
57747,WY,3778,IKA,4330,MCT,2194,,0,E75
57748,WY,3778,ISB,2223,MCT,2194,,0,738
57749,WY,3778,JAI,3098,MCT,2194,,0,738
57750,WY,3778,JED,2072,MCT,2194,,0,738 332 333
57751,WY,3778,JED,2072,SLL,2195,,0,E75
57752,WY,3778,KHI,2206,MCT,2194,,0,738
57753,WY,3778,KHS,2192,MCT,2194,,0,ATR
57754,WY,3778,KTM,3125,MCT,2194,,0,738
57755,WY,3778,KUL,3304,MCT,2194,,0,332 333
57756,WY,3778,KWI,2176,MCT,2194,,0,E75 738
57757,WY,3778,LHE,2207,MCT,2194,,0,738 333
57758,WY,3778,LHR,507,MCT,2194,,0,333
57759,WY,3778,LKO,3105,MCT,2194,,0,738
57760,WY,3778,MAA,3144,MCT,2194,,0,738 73G
57761,WY,3778,MCT,2194,ADD,1107,,0,73G
57762,WY,3778,MCT,2194,AMM,2170,,0,73G 738
57763,WY,3778,MCT,2194,AUH,2179,,0,E75 AT7
57764,WY,3778,MCT,2194,BAH,2057,,0,E75 73G 738
57765,WY,3778,MCT,2194,BEY,2177,,0,738 E75
57766,WY,3778,MCT,2194,BKK,3885,,0,332 333
57767,WY,3778,MCT,2194,BLR,3131,,0,73G 738
57768,WY,3778,MCT,2194,BOM,2997,,0,738
57769,WY,3778,MCT,2194,CAI,1128,,0,738
57770,WY,3778,MCT,2194,CCJ,3137,,0,738
57771,WY,3778,MCT,2194,CDG,1382,,0,332 333
57772,WY,3778,MCT,2194,CGP,3069,,0,738
57773,WY,3778,MCT,2194,CMB,3024,,0,333 738 73G
57774,WY,3778,MCT,2194,COK,3136,,0,738
57775,WY,3778,MCT,2194,DEL,3093,,0,738 73G
57776,WY,3778,MCT,2194,DMM,2064,,0,738 E75
57777,WY,3778,MCT,2194,DOH,2241,,0,E75 738 73G
57778,WY,3778,MCT,2194,DXB,2188,,0,738 E75
57779,WY,3778,MCT,2194,FRA,340,,0,332 333
57780,WY,3778,MCT,2194,HYD,3141,,0,738
57781,WY,3778,MCT,2194,IKA,4330,,0,E75
57782,WY,3778,MCT,2194,ISB,2223,,0,738
57783,WY,3778,MCT,2194,JAI,3098,,0,738
57784,WY,3778,MCT,2194,JED,2072,,0,738 332 333
57785,WY,3778,MCT,2194,KHI,2206,,0,738
57786,WY,3778,MCT,2194,KHS,2192,,0,ATR
57787,WY,3778,MCT,2194,KTM,3125,,0,738
57788,WY,3778,MCT,2194,KUL,3304,,0,332 333
57789,WY,3778,MCT,2194,KWI,2176,,0,E75 738
57790,WY,3778,MCT,2194,LHE,2207,,0,738 333
57791,WY,3778,MCT,2194,LHR,507,,0,333
57792,WY,3778,MCT,2194,LKO,3105,,0,738
57793,WY,3778,MCT,2194,MAA,3144,,0,738 73G
57794,WY,3778,MCT,2194,MED,2074,,0,738
57795,WY,3778,MCT,2194,MLE,3156,,0,332 333
57796,WY,3778,MCT,2194,MUC,346,,0,332
57797,WY,3778,MCT,2194,MXP,1524,,0,332
57798,WY,3778,MCT,2194,RUH,2082,,0,E75 738
57799,WY,3778,MCT,2194,SLL,2195,,0,738 E75 73G
57800,WY,3778,MCT,2194,TRV,3153,,0,738
57801,WY,3778,MCT,2194,ZNZ,1186,,0,738
57802,WY,3778,MCT,2194,ZRH,1678,,0,332
57803,WY,3778,MED,2074,MCT,2194,,0,738
57804,WY,3778,MLE,3156,CMB,3024,,0,332 333
57805,WY,3778,MLE,3156,MCT,2194,,0,332 333
57806,WY,3778,MUC,346,MCT,2194,,0,332
57807,WY,3778,MXP,1524,MCT,2194,,0,332
57808,WY,3778,MXP,1524,ZRH,1678,,0,332
57809,WY,3778,RUH,2082,MCT,2194,,0,E75 738
57810,WY,3778,SLL,2195,DXB,2188,,0,E75
57811,WY,3778,SLL,2195,JED,2072,,0,E75
57812,WY,3778,SLL,2195,MCT,2194,,0,738 E75 73G
57813,WY,3778,TRV,3153,MCT,2194,,0,738
57814,WY,3778,ZNZ,1186,DAR,1177,,0,738
57815,WY,3778,ZRH,1678,MCT,2194,,0,332
57816,WY,3778,ZRH,1678,MXP,1524,,0,332
57817,X3,2681,ACE,1055,DUS,345,,0,73H
57818,X3,2681,ACE,1055,FRA,340,,0,73H
57819,X3,2681,ACE,1055,HAJ,352,,0,73H
57820,X3,2681,ACE,1055,HAM,342,,0,73H
57821,X3,2681,ACE,1055,HEL,421,,0,73H
57822,X3,2681,ACE,1055,MUC,346,,0,73H
57823,X3,2681,ACE,1055,STR,350,,0,73H
57824,X3,2681,AGA,1064,BSL,4053,,0,73H
57825,X3,2681,AGA,1064,DUS,345,,0,73H
57826,X3,2681,AGA,1064,HAJ,352,,0,73H
57827,X3,2681,AGA,1064,LPA,1054,,0,73H
57828,X3,2681,AYT,1688,CGN,344,,0,73H
57829,X3,2681,AYT,1688,DRS,338,,0,73H
57830,X3,2681,AYT,1688,DUS,345,,0,73H
57831,X3,2681,AYT,1688,FMO,341,,0,73H
57832,X3,2681,AYT,1688,FRA,340,,0,73H
57833,X3,2681,AYT,1688,HAJ,352,,0,73H
57834,X3,2681,AYT,1688,HAM,342,,0,73H
57835,X3,2681,AYT,1688,LEJ,348,,0,73H
57836,X3,2681,AYT,1688,MUC,346,,0,73H
57837,X3,2681,AYT,1688,NUE,347,,0,73H
57838,X3,2681,AYT,1688,STR,350,,0,73H
57839,X3,2681,AYT,1688,ZQW,6510,,0,73H
57840,X3,2681,BSL,4053,BVC,1103,,0,73H
57841,X3,2681,BSL,4053,FUE,1051,,0,73H
57842,X3,2681,BSL,4053,LPA,1054,,0,73H
57843,X3,2681,BSL,4053,RAK,1075,,0,73H
57844,X3,2681,BSL,4053,TFS,1056,,0,73H
57845,X3,2681,BVC,1103,LPA,1054,,0,73H
57846,X3,2681,BVC,1103,SID,1102,,0,73H
57847,X3,2681,CGN,344,AYT,1688,,0,73H
57848,X3,2681,CGN,344,FNC,4091,,0,73H
57849,X3,2681,CGN,344,FUE,1051,,0,73H
57850,X3,2681,CGN,344,LPA,1054,,0,73H
57851,X3,2681,CGN,344,TFS,1056,,0,73H
57852,X3,2681,CUN,1852,HAM,342,,0,763
57853,X3,2681,DLM,1715,DUS,345,,0,73H
57854,X3,2681,DLM,1715,FRA,340,,0,73H
57855,X3,2681,DLM,1715,HAJ,352,,0,73H
57856,X3,2681,DLM,1715,MUC,346,,0,73H
57857,X3,2681,DRS,338,AYT,1688,,0,73H
57858,X3,2681,DUS,345,ACE,1055,,0,73H
57859,X3,2681,DUS,345,AGA,1064,,0,73H
57860,X3,2681,DUS,345,AYT,1688,,0,73H
57861,X3,2681,DUS,345,DLM,1715,,0,73H
57862,X3,2681,DUS,345,FAO,1626,,0,73H
57863,X3,2681,DUS,345,FUE,1051,,0,73H
57864,X3,2681,DUS,345,LPA,1054,,0,73H
57865,X3,2681,DUS,345,PMI,3998,,0,73H
57866,X3,2681,DUS,345,TFS,1056,,0,73H
57867,X3,2681,DUS,345,XRY,1226,,0,73H
57868,X3,2681,FAO,1626,DUS,345,,0,73H
57869,X3,2681,FAO,1626,FRA,340,,0,73H
57870,X3,2681,FAO,1626,HAJ,352,,0,73H
57871,X3,2681,FAO,1626,MUC,346,,0,73H
57872,X3,2681,FAO,1626,STR,350,,0,73H
57873,X3,2681,FMO,341,AYT,1688,,0,73H
57874,X3,2681,FNC,4091,CGN,344,,0,73H
57875,X3,2681,FNC,4091,FRA,340,,0,73H
57876,X3,2681,FNC,4091,HAJ,352,,0,73H
57877,X3,2681,FNC,4091,STR,350,,0,73H
57878,X3,2681,FRA,340,ACE,1055,,0,73H
57879,X3,2681,FRA,340,AYT,1688,,0,73H
57880,X3,2681,FRA,340,DLM,1715,,0,73H
57881,X3,2681,FRA,340,FAO,1626,,0,73H
57882,X3,2681,FRA,340,FNC,4091,,0,73H
57883,X3,2681,FRA,340,FUE,1051,,0,73H
57884,X3,2681,FRA,340,HRG,1130,,0,73H
57885,X3,2681,FRA,340,LPA,1054,,0,73H
57886,X3,2681,FRA,340,PMI,3998,,0,73H
57887,X3,2681,FRA,340,TFS,1056,,0,73H
57888,X3,2681,FRA,340,XRY,1226,,0,73H
57889,X3,2681,FUE,1051,BSL,4053,,0,73H
57890,X3,2681,FUE,1051,CGN,344,,0,73H
57891,X3,2681,FUE,1051,DUS,345,,0,73H
57892,X3,2681,FUE,1051,FRA,340,,0,73H
57893,X3,2681,FUE,1051,HAJ,352,,0,73H
57894,X3,2681,FUE,1051,HAM,342,,0,73H
57895,X3,2681,FUE,1051,MUC,346,,0,73H
57896,X3,2681,FUE,1051,NUE,347,,0,73H
57897,X3,2681,FUE,1051,STR,350,,0,73H
57898,X3,2681,FUE,1051,ZQW,6510,,0,73H
57899,X3,2681,HAJ,352,ACE,1055,,0,73H
57900,X3,2681,HAJ,352,AGA,1064,,0,73H
57901,X3,2681,HAJ,352,AYT,1688,,0,73H
57902,X3,2681,HAJ,352,DLM,1715,,0,73H
57903,X3,2681,HAJ,352,FAO,1626,,0,73H
57904,X3,2681,HAJ,352,FNC,4091,,0,73H
57905,X3,2681,HAJ,352,FRA,340,,0,73H
57906,X3,2681,HAJ,352,FUE,1051,,0,73H
57907,X3,2681,HAJ,352,HRG,1130,,0,73H
57908,X3,2681,HAJ,352,LIS,1638,,0,73H
57909,X3,2681,HAJ,352,LPA,1054,,0,73H
57910,X3,2681,HAJ,352,PMI,3998,,0,73H
57911,X3,2681,HAJ,352,STR,350,,0,73H
57912,X3,2681,HAJ,352,TFS,1056,,0,73H
57913,X3,2681,HAJ,352,XRY,1226,,0,73H
57914,X3,2681,HAM,342,ACE,1055,,0,73H
57915,X3,2681,HAM,342,AYT,1688,,0,73H
57916,X3,2681,HAM,342,BVC,1103,,0,73H
57917,X3,2681,HAM,342,CUN,1852,,0,763
57918,X3,2681,HAM,342,FUE,1051,,0,73H
57919,X3,2681,HAM,342,LPA,1054,,0,73H
57920,X3,2681,HAM,342,PUJ,1760,,0,763
57921,X3,2681,HAM,342,TFS,1056,,0,73H
57922,X3,2681,HEL,421,ACE,1055,,0,73H
57923,X3,2681,HEL,421,LPA,1054,,0,73H
57924,X3,2681,HEL,421,TFS,1056,,0,73H
57925,X3,2681,HRG,1130,HAJ,352,,0,73H
57926,X3,2681,LEJ,348,AYT,1688,,0,73H
57927,X3,2681,LIS,1638,FRA,340,,0,73H
57928,X3,2681,LPA,1054,AGA,1064,,0,73H
57929,X3,2681,LPA,1054,BSL,4053,,0,73H
57930,X3,2681,LPA,1054,BVC,1103,,0,73H
57931,X3,2681,LPA,1054,CGN,344,,0,73H
57932,X3,2681,LPA,1054,DUS,345,,0,73H
57933,X3,2681,LPA,1054,FRA,340,,0,73H
57934,X3,2681,LPA,1054,HAJ,352,,0,73H
57935,X3,2681,LPA,1054,HAM,342,,0,73H
57936,X3,2681,LPA,1054,HEL,421,,0,73H
57937,X3,2681,LPA,1054,MUC,346,,0,73H
57938,X3,2681,LPA,1054,NUE,347,,0,73H
57939,X3,2681,LPA,1054,SID,1102,,0,73H
57940,X3,2681,LPA,1054,STR,350,,0,73H
57941,X3,2681,MUC,346,ACE,1055,,0,73H
57942,X3,2681,MUC,346,AYT,1688,,0,73H
57943,X3,2681,MUC,346,DLM,1715,,0,73H
57944,X3,2681,MUC,346,DUS,345,,0,73H
57945,X3,2681,MUC,346,FAO,1626,,0,73H
57946,X3,2681,MUC,346,FUE,1051,,0,73H
57947,X3,2681,MUC,346,HRG,1130,,0,73H
57948,X3,2681,MUC,346,LPA,1054,,0,73H
57949,X3,2681,MUC,346,PMI,3998,,0,73H
57950,X3,2681,MUC,346,STR,350,,0,73H
57951,X3,2681,MUC,346,TFS,1056,,0,73H
57952,X3,2681,MUC,346,XRY,1226,,0,73H
57953,X3,2681,NUE,347,AYT,1688,,0,73H
57954,X3,2681,NUE,347,FUE,1051,,0,73H
57955,X3,2681,NUE,347,LPA,1054,,0,73H
57956,X3,2681,NUE,347,TFS,1056,,0,73H
57957,X3,2681,PMI,3998,DUS,345,,0,73H
57958,X3,2681,PMI,3998,FRA,340,,0,73H
57959,X3,2681,PMI,3998,HAJ,352,,0,73H
57960,X3,2681,PMI,3998,MUC,346,,0,73H
57961,X3,2681,PMI,3998,STR,350,,0,73H
57962,X3,2681,PUJ,1760,HAM,342,,0,763
57963,X3,2681,RAK,1075,AGA,1064,,0,73H
57964,X3,2681,SID,1102,BSL,4053,,0,73H
57965,X3,2681,SID,1102,HAM,342,,0,73H
57966,X3,2681,SID,1102,LPA,1054,,0,73H
57967,X3,2681,STR,350,ACE,1055,,0,73H
57968,X3,2681,STR,350,AYT,1688,,0,73H
57969,X3,2681,STR,350,FAO,1626,,0,73H
57970,X3,2681,STR,350,FNC,4091,,0,73H
57971,X3,2681,STR,350,FUE,1051,,0,73H
57972,X3,2681,STR,350,HAJ,352,,0,73H
57973,X3,2681,STR,350,LPA,1054,,0,73H
57974,X3,2681,STR,350,PMI,3998,,0,73H
57975,X3,2681,STR,350,TFS,1056,,0,73H
57976,X3,2681,STR,350,XRY,1226,,0,73H
57977,X3,2681,TFS,1056,BSL,4053,,0,73H
57978,X3,2681,TFS,1056,CGN,344,,0,73H
57979,X3,2681,TFS,1056,DUS,345,,0,73H
57980,X3,2681,TFS,1056,FRA,340,,0,73H
57981,X3,2681,TFS,1056,HAJ,352,,0,73H
57982,X3,2681,TFS,1056,HAM,342,,0,73H
57983,X3,2681,TFS,1056,HEL,421,,0,73H
57984,X3,2681,TFS,1056,MUC,346,,0,73H
57985,X3,2681,TFS,1056,NUE,347,,0,73H
57986,X3,2681,TFS,1056,STR,350,,0,73H
57987,X3,2681,XRY,1226,DUS,345,,0,73H
57988,X3,2681,XRY,1226,FRA,340,,0,73H
57989,X3,2681,XRY,1226,HAJ,352,,0,73H
57990,X3,2681,XRY,1226,MUC,346,,0,73H
57991,X3,2681,XRY,1226,STR,350,,0,73H
57992,X3,2681,ZQW,6510,AYT,1688,,0,73H
57993,X3,2681,ZQW,6510,FUE,1051,,0,73H
57998,X7,1775,APF,4012,MIA,3576,,0,CNA
57999,X7,1775,MIA,3576,APF,4012,,0,CNA
58008,XF,5353,BQS,2926,KHV,2927,,0,320
58009,XF,5353,GDX,2930,KHV,2927,,0,320
58010,XF,5353,IKT,2937,KHV,2927,,0,320
58011,XF,5353,KHV,2927,BQS,2926,,0,320
58012,XF,5353,KHV,2927,GDX,2930,,0,320
58013,XF,5353,KHV,2927,IKT,2937,,0,320
58014,XF,5353,KHV,2927,KJA,4374,,0,320
58015,XF,5353,KHV,2927,OVB,4078,,0,320
58016,XF,5353,KHV,2927,UUS,2933,,0,320
58017,XF,5353,KHV,2927,VVO,2934,,0,320
58018,XF,5353,KJA,4374,KHV,2927,,0,320
58019,XF,5353,OVB,4078,KHV,2927,,0,320
58020,XF,5353,PKC,2932,VVO,2934,,0,320
58021,XF,5353,UUS,2933,KHV,2927,,0,320
58022,XF,5353,VVO,2934,KHV,2927,,0,320
58023,XF,5353,VVO,2934,PKC,2932,,0,320
58024,XK,1909,AJA,1324,LYS,1335,,0,AT7
58025,XK,1909,AJA,1324,MRS,1353,,0,320
58026,XK,1909,AJA,1324,NCE,1354,,0,AT7
58027,XK,1909,AJA,1324,ORY,1386,Y,0,320 321 318
58028,XK,1909,AJA,1324,TLS,1273,,0,AT7
58029,XK,1909,BIA,1321,MRS,1353,,0,320
58030,XK,1909,BIA,1321,NCE,1354,,0,AT7
58031,XK,1909,BIA,1321,ORY,1386,Y,0,320 321
58032,XK,1909,CLY,1322,MRS,1353,,0,AT7
58033,XK,1909,CLY,1322,NCE,1354,,0,AT7
58034,XK,1909,CLY,1322,ORY,1386,,0,321
58035,XK,1909,FSC,1323,MRS,1353,,0,AT7
58036,XK,1909,FSC,1323,NCE,1354,,0,AT7
58037,XK,1909,FSC,1323,ORY,1386,,0,320
58038,XK,1909,LYS,1335,AJA,1324,,0,AT7
58039,XK,1909,MRS,1353,AJA,1324,,0,320
58040,XK,1909,MRS,1353,BIA,1321,,0,320
58041,XK,1909,MRS,1353,CLY,1322,,0,AT7
58042,XK,1909,MRS,1353,FSC,1323,,0,AT7
58043,XK,1909,MRS,1353,MXP,1524,,0,AT7
58044,XK,1909,MXP,1524,MRS,1353,,0,AT7
58045,XK,1909,NCE,1354,AJA,1324,,0,AT7
58046,XK,1909,NCE,1354,BIA,1321,,0,AT7
58047,XK,1909,NCE,1354,CLY,1322,,0,AT7
58048,XK,1909,NCE,1354,FSC,1323,,0,AT7
58049,XK,1909,ORY,1386,AJA,1324,Y,0,320 321 318
58050,XK,1909,ORY,1386,BIA,1321,Y,0,320 321
58051,XK,1909,ORY,1386,CLY,1322,,0,321
58052,XK,1909,ORY,1386,FSC,1323,,0,320
58053,XK,1909,TLS,1273,AJA,1324,,0,AT7
58054,XL,1034,CUE,2671,UIO,2688,,0,320
58055,XL,1034,GPS,2672,GYE,2673,,0,320
58056,XL,1034,GYE,2673,GPS,2672,,0,320
58057,XL,1034,GYE,2673,JFK,3797,,0,763
58058,XL,1034,GYE,2673,MIA,3576,Y,0,763 738
58059,XL,1034,GYE,2673,SCY,6045,,0,320
58060,XL,1034,GYE,2673,UIO,2688,,0,320
58061,XL,1034,JFK,3797,GYE,2673,,0,763
58062,XL,1034,MIA,3576,GYE,2673,Y,0,738 763
58063,XL,1034,MIA,3576,UIO,2688,,0,763
58064,XL,1034,SCY,6045,GYE,2673,,0,320
58065,XL,1034,UIO,2688,CUE,2671,,0,320
58066,XL,1034,UIO,2688,GYE,2673,,0,320
58067,XL,1034,UIO,2688,MIA,3576,,0,763
58068,XQ,4573,ADA,1685,ADB,1706,,0,738
58069,XQ,4573,ADA,1685,AYT,1688,,0,738
58070,XQ,4573,ADB,1706,ADA,1685,,0,738
58071,XQ,4573,ADB,1706,AMS,580,,0,738
58072,XQ,4573,ADB,1706,ASR,1696,,0,738
58073,XQ,4573,ADB,1706,AYT,1688,,0,738
58074,XQ,4573,ADB,1706,BRE,353,,0,738
58075,XQ,4573,ADB,1706,BSL,4053,,0,738
58076,XQ,4573,ADB,1706,CGN,344,,0,738
58077,XQ,4573,ADB,1706,DIY,1722,,0,738
58078,XQ,4573,ADB,1706,DTM,373,,0,738
58079,XQ,4573,ADB,1706,DUS,345,,0,738
58080,XQ,4573,ADB,1706,ECN,5780,,0,738
58081,XQ,4573,ADB,1706,FRA,340,,0,738
58082,XQ,4573,ADB,1706,GZT,1689,,0,738
58083,XQ,4573,ADB,1706,HAJ,352,,0,738
58084,XQ,4573,ADB,1706,HAM,342,,0,738
58085,XQ,4573,ADB,1706,MUC,346,,0,738
58086,XQ,4573,ADB,1706,SAW,4317,,0,738
58087,XQ,4573,ADB,1706,STR,350,,0,738
58088,XQ,4573,ADB,1706,TXL,351,,0,738
58089,XQ,4573,ADB,1706,TZX,1726,,0,738
58090,XQ,4573,ADB,1706,VIE,1613,,0,738
58091,XQ,4573,ADB,1706,ZRH,1678,,0,738
58092,XQ,4573,AMS,580,ADB,1706,,0,738
58093,XQ,4573,ASR,1696,ADB,1706,,0,738
58094,XQ,4573,AYT,1688,ADA,1685,,0,738
58095,XQ,4573,AYT,1688,ADB,1706,,0,738
58096,XQ,4573,AYT,1688,BSL,4053,,0,738
58097,XQ,4573,AYT,1688,CGN,344,,0,738
58098,XQ,4573,AYT,1688,DUS,345,,0,738
58099,XQ,4573,AYT,1688,FRA,340,,0,738
58100,XQ,4573,AYT,1688,GRZ,1609,,0,738
58101,XQ,4573,AYT,1688,HAJ,352,,0,738
58102,XQ,4573,AYT,1688,HAM,342,,0,738
58103,XQ,4573,AYT,1688,LEJ,348,,0,738
58104,XQ,4573,AYT,1688,LNZ,1611,,0,738
58105,XQ,4573,AYT,1688,MUC,346,,0,738
58106,XQ,4573,AYT,1688,NUE,347,,0,738
58107,XQ,4573,AYT,1688,PAD,371,,0,738
58108,XQ,4573,AYT,1688,SAW,4317,,0,738
58109,XQ,4573,AYT,1688,STR,350,,0,738
58110,XQ,4573,AYT,1688,SZG,1612,,0,738
58111,XQ,4573,AYT,1688,TXL,351,,0,738
58112,XQ,4573,AYT,1688,VIE,1613,,0,738
58113,XQ,4573,AYT,1688,ZRH,1678,,0,738
58114,XQ,4573,BRE,353,ADB,1706,,0,738
58115,XQ,4573,BSL,4053,ADB,1706,,0,738
58116,XQ,4573,BSL,4053,AYT,1688,,0,738
58117,XQ,4573,CGN,344,ADB,1706,,0,738
58118,XQ,4573,CGN,344,AYT,1688,,0,738
58119,XQ,4573,DIY,1722,ADB,1706,,0,738
58120,XQ,4573,DTM,373,ADB,1706,,0,738
58121,XQ,4573,DUS,345,ADB,1706,,0,738
58122,XQ,4573,DUS,345,AYT,1688,,0,738
58123,XQ,4573,ECN,5780,ADB,1706,,0,738
58124,XQ,4573,FRA,340,ADB,1706,,0,738
58125,XQ,4573,FRA,340,AYT,1688,,0,738
58126,XQ,4573,GRZ,1609,AYT,1688,,0,738
58127,XQ,4573,GZT,1689,ADB,1706,,0,738
58128,XQ,4573,HAJ,352,ADB,1706,,0,738
58129,XQ,4573,HAJ,352,AYT,1688,,0,738
58130,XQ,4573,HAM,342,ADB,1706,,0,738
58131,XQ,4573,HAM,342,AYT,1688,,0,738
58132,XQ,4573,LEJ,348,AYT,1688,,0,738
58133,XQ,4573,LNZ,1611,AYT,1688,,0,738
58134,XQ,4573,MUC,346,ADB,1706,,0,738
58135,XQ,4573,MUC,346,AYT,1688,,0,738
58136,XQ,4573,NUE,347,AYT,1688,,0,738
58137,XQ,4573,PAD,371,AYT,1688,,0,738
58138,XQ,4573,SAW,4317,ADB,1706,,0,738
58139,XQ,4573,SAW,4317,AYT,1688,,0,738
58140,XQ,4573,SAW,4317,STR,350,,0,738
58141,XQ,4573,STR,350,ADB,1706,,0,738
58142,XQ,4573,STR,350,AYT,1688,,0,738
58143,XQ,4573,STR,350,SAW,4317,,0,738
58144,XQ,4573,SZG,1612,AYT,1688,,0,738
58145,XQ,4573,TXL,351,ADB,1706,,0,738
58146,XQ,4573,TXL,351,AYT,1688,,0,738
58147,XQ,4573,TZX,1726,ADB,1706,,0,738
58148,XQ,4573,VIE,1613,ADB,1706,,0,738
58149,XQ,4573,VIE,1613,AYT,1688,,0,738
58150,XQ,4573,ZRH,1678,ADB,1706,,0,738
58151,XQ,4573,ZRH,1678,AYT,1688,,0,738
58178,XV,16844,DOM,2877,EIS,2903,,0,J32
58179,XV,16844,DOM,2877,SXM,2899,,0,J32
58180,XV,16844,EIS,2903,DOM,2877,,0,J32
58181,XV,16844,EIS,2903,SXM,2899,,0,J32
58182,XV,16844,SXM,2899,DOM,2877,,0,J32
58183,XV,16844,SXM,2899,EIS,2903,,0,J32
58184,XY,3754,ADA,1685,JED,2072,,0,320
58185,XY,3754,AHB,2059,RUH,2082,,0,320
58186,XY,3754,AMM,2170,JED,2072,,0,320
58187,XY,3754,AMM,2170,RUH,2082,,0,320
58188,XY,3754,ATZ,5691,JED,2072,,0,320
58189,XY,3754,ATZ,5691,RUH,2082,,0,320
58190,XY,3754,AUH,2179,DMM,2064,Y,0,320 319 333
58191,XY,3754,AUH,2179,JED,2072,Y,0,77W 320
58192,XY,3754,AUH,2179,RUH,2082,Y,0,77W 332 320
58193,XY,3754,BEY,2177,JED,2072,,0,320
